gameDate,gamePk,gameGuid,link,gameType,season,officialDate,description,dayNight,gamedayType,doubleHeader,tiebreaker,seriesDescription,seriesGameNumber,gamesInSeries,gameNumber,status_abstractGameState,status_detailedState,venue_id,venue_name,home_team_id,home_team_name,home_team_abbreviation,home_score,home_isWinner,away_team_id,away_team_name,away_team_abbreviation,away_score,away_isWinner,playerId,fullName,firstName,lastName,primaryNumber,birthDate,currentAge,height,weight,primaryPosition_code,primaryPosition_name,batSide_code,batSide_description,pitchHand_code,pitchHand_description,gameLogSummary,atBats,hits,doubles,triples,homeRuns,rbi,runs,strikeOuts,baseOnBalls,stolenBases,caughtStealing,groundIntoDoublePlay,plateAppearances,totalBases,inningsPitched,earnedRuns,hitsAllowed,homeRunsAllowed,strikeOutsPitching,baseOnBallsPitching,pitchesThrown,wins,losses,saves,note
2026-04-09,823884,9e95a61d-d0d4-44b8-a209-93382f9c1a1c,/api/v1.1/game/823884/feed/live,R,2026,2026-04-09,,day,P,N,N,Regular Season,4,4,1,Final,Final,4169,loanDepot park,146,Miami Marlins,MIA,8,True,113,Cincinnati Reds,CIN,1,False,667463,John King,John,King,47,1994-09-14,31,"6' 2""",215,1,Pitcher,L,Left,L,Left,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-09,823884,9e95a61d-d0d4-44b8-a209-93382f9c1a1c,/api/v1.1/game/823884/feed/live,R,2026,2026-04-09,,day,P,N,N,Regular Season,4,4,1,Final,Final,4169,loanDepot park,146,Miami Marlins,MIA,8,True,113,Cincinnati Reds,CIN,1,False,669364,Xavier Edwards,Xavier,Edwards,9,1999-08-09,26,"5' 9""",175,6,Shortstop,S,Switch,R,Right,"1-3 | 3B, 2 BB, K",3,1,0,1,0,0,1,1,2,0,0,0,5,3,,,,,,,,,,,
2026-04-09,823884,9e95a61d-d0d4-44b8-a209-93382f9c1a1c,/api/v1.1/game/823884/feed/live,R,2026,2026-04-09,,day,P,N,N,Regular Season,4,4,1,Final,Final,4169,loanDepot park,146,Miami Marlins,MIA,8,True,113,Cincinnati Reds,CIN,1,False,688363,Graham Pauley,Graham,Pauley,21,2000-09-24,25,"6' 1""",200,5,Third Base,L,Left,R,Right,"1-4 | 2B, 2 K, R",4,1,1,0,0,0,1,2,0,1,0,0,4,2,,,,,,,,,,,
2026-04-09,823884,9e95a61d-d0d4-44b8-a209-93382f9c1a1c,/api/v1.1/game/823884/feed/live,R,2026,2026-04-09,,day,P,N,N,Regular Season,4,4,1,Final,Final,4169,loanDepot park,146,Miami Marlins,MIA,8,True,113,Cincinnati Reds,CIN,1,False,656848,Michael Petersen,Michael,Petersen,49,1994-05-16,31,"6' 7""",195,1,Pitcher,R,Right,R,Right,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-09,823884,9e95a61d-d0d4-44b8-a209-93382f9c1a1c,/api/v1.1/game/823884/feed/live,R,2026,2026-04-09,,day,P,N,N,Regular Season,4,4,1,Final,Final,4169,loanDepot park,146,Miami Marlins,MIA,8,True,113,Cincinnati Reds,CIN,1,False,689414,Liam Hicks,Liam,Hicks,34,1999-06-02,26,"5' 9""",185,2,Catcher,L,Left,R,Right,"1-4 | BB, R",4,1,0,0,0,0,1,0,1,0,0,0,5,1,,,,,,,,,,,
2026-04-09,823884,9e95a61d-d0d4-44b8-a209-93382f9c1a1c,/api/v1.1/game/823884/feed/live,R,2026,2026-04-09,,day,P,N,N,Regular Season,4,4,1,Final,Final,4169,loanDepot park,146,Miami Marlins,MIA,8,True,113,Cincinnati Reds,CIN,1,False,669622,Anthony Bender,Anthony,Bender,37,1995-02-03,31,"6' 4""",205,1,Pitcher,R,Right,R,Right,"1.0 IP, 0 ER, K, 0 BB",,,,,,,,,,,,,,,1.0,0,1,0,1,0,12,0,0,0,"(H, 2)"
2026-04-09,823884,9e95a61d-d0d4-44b8-a209-93382f9c1a1c,/api/v1.1/game/823884/feed/live,R,2026,2026-04-09,,day,P,N,N,Regular Season,4,4,1,Final,Final,4169,loanDepot park,146,Miami Marlins,MIA,8,True,113,Cincinnati Reds,CIN,1,False,683357,Owen Caissie,Owen,Caissie,17,2002-07-08,23,"6' 4""",190,9,Outfielder,L,Left,R,Right,"3-4 | 2 2B, K, 3 RBI",4,3,2,0,0,3,2,1,0,0,0,0,4,5,,,,,,,,,,,
2026-04-09,823884,9e95a61d-d0d4-44b8-a209-93382f9c1a1c,/api/v1.1/game/823884/feed/live,R,2026,2026-04-09,,day,P,N,N,Regular Season,4,4,1,Final,Final,4169,loanDepot park,146,Miami Marlins,MIA,8,True,113,Cincinnati Reds,CIN,1,False,682663,Agustín Ramírez,Agustín,Ramírez,50,2001-09-10,24,"6' 1""",210,2,Catcher,R,Right,R,Right,"2-5 | 2 RBI, R",5,2,0,0,0,2,1,0,0,0,0,1,5,2,,,,,,,,,,,
2026-04-09,823884,9e95a61d-d0d4-44b8-a209-93382f9c1a1c,/api/v1.1/game/823884/feed/live,R,2026,2026-04-09,,day,P,N,N,Regular Season,4,4,1,Final,Final,4169,loanDepot park,146,Miami Marlins,MIA,8,True,113,Cincinnati Reds,CIN,1,False,677870,Leo Jiménez,Leonardo,Jimenez,19,2001-05-17,24,"5' 10""",215,6,Shortstop,R,Right,R,Right,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-09,823884,9e95a61d-d0d4-44b8-a209-93382f9c1a1c,/api/v1.1/game/823884/feed/live,R,2026,2026-04-09,,day,P,N,N,Regular Season,4,4,1,Final,Final,4169,loanDepot park,146,Miami Marlins,MIA,8,True,113,Cincinnati Reds,CIN,1,False,676083,Janson Junk,Janson,Junk,26,1996-01-15,30,"6' 2""",197,1,Pitcher,R,Right,R,Right,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-09,823884,9e95a61d-d0d4-44b8-a209-93382f9c1a1c,/api/v1.1/game/823884/feed/live,R,2026,2026-04-09,,day,P,N,N,Regular Season,4,4,1,Final,Final,4169,loanDepot park,146,Miami Marlins,MIA,8,True,113,Cincinnati Reds,CIN,1,False,681393,Connor Norby,Connor,Norby,1,2000-06-08,25,"5' 10""",180,5,Third Base,R,Right,R,Right,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-09,823884,9e95a61d-d0d4-44b8-a209-93382f9c1a1c,/api/v1.1/game/823884/feed/live,R,2026,2026-04-09,,day,P,N,N,Regular Season,4,4,1,Final,Final,4169,loanDepot park,146,Miami Marlins,MIA,8,True,113,Cincinnati Reds,CIN,1,False,663978,Chris Paddack,Christopher,Paddack,33,1996-01-08,30,"6' 5""",217,1,Pitcher,R,Right,R,Right,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-09,823884,9e95a61d-d0d4-44b8-a209-93382f9c1a1c,/api/v1.1/game/823884/feed/live,R,2026,2026-04-09,,day,P,N,N,Regular Season,4,4,1,Final,Final,4169,loanDepot park,146,Miami Marlins,MIA,8,True,113,Cincinnati Reds,CIN,1,False,677053,Andrew Nardi,Andrew,Nardi,43,1998-08-18,27,"6' 3""",215,1,Pitcher,L,Left,L,Left,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-09,823884,9e95a61d-d0d4-44b8-a209-93382f9c1a1c,/api/v1.1/game/823884/feed/live,R,2026,2026-04-09,,day,P,N,N,Regular Season,4,4,1,Final,Final,4169,loanDepot park,146,Miami Marlins,MIA,8,True,113,Cincinnati Reds,CIN,1,False,596103,Austin Slater,Austin,Slater,15,1992-12-13,33,"6' 1""",205,7,Outfielder,R,Right,R,Right,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-09,823884,9e95a61d-d0d4-44b8-a209-93382f9c1a1c,/api/v1.1/game/823884/feed/live,R,2026,2026-04-09,,day,P,N,N,Regular Season,4,4,1,Final,Final,4169,loanDepot park,146,Miami Marlins,MIA,8,True,113,Cincinnati Reds,CIN,1,False,691587,Eury Pérez,Eury,Pérez,39,2003-04-15,22,"6' 8""",220,1,Pitcher,R,Right,R,Right,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-09,823884,9e95a61d-d0d4-44b8-a209-93382f9c1a1c,/api/v1.1/game/823884/feed/live,R,2026,2026-04-09,,day,P,N,N,Regular Season,4,4,1,Final,Final,4169,loanDepot park,146,Miami Marlins,MIA,8,True,113,Cincinnati Reds,CIN,1,False,672640,Otto Lopez,Otto,Lopez,6,1998-10-01,27,"5' 10""",185,4,Second Base,R,Right,R,Right,"1-3 | 2B, BB, R",3,1,1,0,0,0,1,0,1,0,0,0,4,2,,,,,,,,,,,
2026-04-09,823884,9e95a61d-d0d4-44b8-a209-93382f9c1a1c,/api/v1.1/game/823884/feed/live,R,2026,2026-04-09,,day,P,N,N,Regular Season,4,4,1,Final,Final,4169,loanDepot park,146,Miami Marlins,MIA,8,True,113,Cincinnati Reds,CIN,1,False,682829,Elly De La Cruz,Elly,De La Cruz,44,2002-01-11,24,"6' 6""",200,6,Shortstop,S,Switch,R,Right,1-5 | 3 K,5,1,0,0,0,0,0,3,0,0,0,0,5,1,,,,,,,,,,,
2026-04-09,823884,9e95a61d-d0d4-44b8-a209-93382f9c1a1c,/api/v1.1/game/823884/feed/live,R,2026,2026-04-09,,day,P,N,N,Regular Season,4,4,1,Final,Final,4169,loanDepot park,146,Miami Marlins,MIA,8,True,113,Cincinnati Reds,CIN,1,False,701398,Sal Stewart,Sal,Stewart,27,2003-12-07,22,"6' 1""",224,5,Third Base,R,Right,R,Right,"1-3 | HR, BB, K",3,1,0,0,1,1,1,1,1,0,0,0,4,4,,,,,,,,,,,
2026-04-09,823884,9e95a61d-d0d4-44b8-a209-93382f9c1a1c,/api/v1.1/game/823884/feed/live,R,2026,2026-04-09,,day,P,N,N,Regular Season,4,4,1,Final,Final,4169,loanDepot park,146,Miami Marlins,MIA,8,True,113,Cincinnati Reds,CIN,1,False,667472,Dane Myers,Dane,Myers,17,1996-03-08,30,"6' 0""",205,8,Outfielder,R,Right,R,Right,1-4,4,1,0,0,0,0,0,0,0,0,0,0,4,1,,,,,,,,,,,
2026-04-09,823884,9e95a61d-d0d4-44b8-a209-93382f9c1a1c,/api/v1.1/game/823884/feed/live,R,2026,2026-04-09,,day,P,N,N,Regular Season,4,4,1,Final,Final,4169,loanDepot park,146,Miami Marlins,MIA,8,True,113,Cincinnati Reds,CIN,1,False,572955,Pierce Johnson,Pierce,Johnson,52,1991-05-10,34,"6' 2""",202,1,Pitcher,R,Right,R,Right,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-09,823884,9e95a61d-d0d4-44b8-a209-93382f9c1a1c,/api/v1.1/game/823884/feed/live,R,2026,2026-04-09,,day,P,N,N,Regular Season,4,4,1,Final,Final,4169,loanDepot park,146,Miami Marlins,MIA,8,True,113,Cincinnati Reds,CIN,1,False,641941,Emilio Pagán,Emilio,Pagán,15,1991-05-07,34,"6' 2""",208,1,Pitcher,L,Left,R,Right,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-09,823884,9e95a61d-d0d4-44b8-a209-93382f9c1a1c,/api/v1.1/game/823884/feed/live,R,2026,2026-04-09,,day,P,N,N,Regular Season,4,4,1,Final,Final,4169,loanDepot park,146,Miami Marlins,MIA,8,True,113,Cincinnati Reds,CIN,1,False,682227,Brandon Williamson,Brandon,Williamson,55,1998-04-02,28,"6' 6""",210,1,Pitcher,R,Right,L,Left,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-09,823884,9e95a61d-d0d4-44b8-a209-93382f9c1a1c,/api/v1.1/game/823884/feed/live,R,2026,2026-04-09,,day,P,N,N,Regular Season,4,4,1,Final,Final,4169,loanDepot park,146,Miami Marlins,MIA,8,True,113,Cincinnati Reds,CIN,1,False,682622,Noelvi Marte,Noelvi,Marte,4,2001-10-16,24,"6' 2""",216,O,Outfield,R,Right,R,Right,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-09,823884,9e95a61d-d0d4-44b8-a209-93382f9c1a1c,/api/v1.1/game/823884/feed/live,R,2026,2026-04-09,,day,P,N,N,Regular Season,4,4,1,Final,Final,4169,loanDepot park,146,Miami Marlins,MIA,8,True,113,Cincinnati Reds,CIN,1,False,663574,Tony Santillan,Antonio,Santillan,64,1997-04-15,28,"6' 3""",285,1,Pitcher,R,Right,R,Right,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-09,823884,9e95a61d-d0d4-44b8-a209-93382f9c1a1c,/api/v1.1/game/823884/feed/live,R,2026,2026-04-09,,day,P,N,N,Regular Season,4,4,1,Final,Final,4169,loanDepot park,146,Miami Marlins,MIA,8,True,113,Cincinnati Reds,CIN,1,False,663993,Nathaniel Lowe,David,Lowe,31,1995-07-07,30,"6' 4""",220,3,First Base,L,Left,R,Right,"0-3 | BB, K",3,0,0,0,0,0,0,1,1,0,0,0,4,0,,,,,,,,,,,
2026-04-09,823884,9e95a61d-d0d4-44b8-a209-93382f9c1a1c,/api/v1.1/game/823884/feed/live,R,2026,2026-04-09,,day,P,N,N,Regular Season,4,4,1,Final,Final,4169,loanDepot park,146,Miami Marlins,MIA,8,True,113,Cincinnati Reds,CIN,1,False,683742,Jose Franco,Jose,Franco,74,2000-11-25,25,"6' 2""",257,1,Pitcher,R,Right,R,Right,"2.0 IP, 2 ER, 2 K, 3 BB",,,,,,,,,,,,,,,2.0,2,4,0,2,3,43,0,0,0,
2026-04-09,823884,9e95a61d-d0d4-44b8-a209-93382f9c1a1c,/api/v1.1/game/823884/feed/live,R,2026,2026-04-09,,day,P,N,N,Regular Season,4,4,1,Final,Final,4169,loanDepot park,146,Miami Marlins,MIA,8,True,113,Cincinnati Reds,CIN,1,False,663903,Brady Singer,Brady,Singer,51,1996-08-04,29,"6' 5""",215,1,Pitcher,R,Right,R,Right,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-09,823884,9e95a61d-d0d4-44b8-a209-93382f9c1a1c,/api/v1.1/game/823884/feed/live,R,2026,2026-04-09,,day,P,N,N,Regular Season,4,4,1,Final,Final,4169,loanDepot park,146,Miami Marlins,MIA,8,True,113,Cincinnati Reds,CIN,1,False,680574,Matt McLain,Matthew,McLain,9,1999-08-06,26,"5' 8""",180,4,Second Base,R,Right,R,Right,2-5 | K,5,2,0,0,0,0,0,1,0,0,0,0,5,2,,,,,,,,,,,
2026-04-09,823884,9e95a61d-d0d4-44b8-a209-93382f9c1a1c,/api/v1.1/game/823884/feed/live,R,2026,2026-04-09,,day,P,N,N,Regular Season,4,4,1,Final,Final,4169,loanDepot park,146,Miami Marlins,MIA,8,True,113,Cincinnati Reds,CIN,1,False,663647,Ke'Bryan Hayes,Ke'Bryan,Hayes,3,1997-01-28,29,"5' 11""",215,5,Third Base,R,Right,R,Right,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-09,823884,9e95a61d-d0d4-44b8-a209-93382f9c1a1c,/api/v1.1/game/823884/feed/live,R,2026,2026-04-09,,day,P,N,N,Regular Season,4,4,1,Final,Final,4169,loanDepot park,146,Miami Marlins,MIA,8,True,113,Cincinnati Reds,CIN,1,False,666181,Will Benson,William,Benson,30,1998-06-16,27,"6' 4""",230,7,Outfielder,L,Left,L,Left,0-0 | BB,0,0,0,0,0,0,0,0,1,0,0,0,1,0,,,,,,,,,,,
2026-04-09,823884,9e95a61d-d0d4-44b8-a209-93382f9c1a1c,/api/v1.1/game/823884/feed/live,R,2026,2026-04-09,,day,P,N,N,Regular Season,4,4,1,Final,Final,4169,loanDepot park,146,Miami Marlins,MIA,8,True,113,Cincinnati Reds,CIN,1,False,670770,TJ Friedl,Terry,Friedl,29,1995-08-14,30,"5' 8""",180,8,Outfielder,L,Left,L,Left,0-5 | 2 K,5,0,0,0,0,0,0,2,0,0,0,0,5,0,,,,,,,,,,,
2026-04-09,823884,9e95a61d-d0d4-44b8-a209-93382f9c1a1c,/api/v1.1/game/823884/feed/live,R,2026,2026-04-09,,day,P,N,N,Regular Season,4,4,1,Final,Final,4169,loanDepot park,146,Miami Marlins,MIA,8,True,113,Cincinnati Reds,CIN,1,False,695076,Rhett Lowder,Rhett,Lowder,25,2002-03-08,24,"6' 1""",200,1,Pitcher,R,Right,R,Right,"5.1 IP, 4 ER, 2 K, 2 BB",,,,,,,,,,,,,,,5.1,4,8,0,2,2,95,0,1,0,"(L, 1-1)"
2026-04-09,823884,9e95a61d-d0d4-44b8-a209-93382f9c1a1c,/api/v1.1/game/823884/feed/live,R,2026,2026-04-09,,day,P,N,N,Regular Season,4,4,1,Final,Final,4169,loanDepot park,146,Miami Marlins,MIA,8,True,113,Cincinnati Reds,CIN,1,False,668715,Spencer Steer,Spencer,Steer,7,1997-12-07,28,"5' 9""",185,3,First Base,R,Right,R,Right,2-4 | 2B,4,2,1,0,0,0,0,0,0,0,0,0,4,3,,,,,,,,,,,
2026-04-09,823884,9e95a61d-d0d4-44b8-a209-93382f9c1a1c,/api/v1.1/game/823884/feed/live,R,2026,2026-04-09,,day,P,N,N,Regular Season,4,4,1,Final,Final,4169,loanDepot park,146,Miami Marlins,MIA,8,True,113,Cincinnati Reds,CIN,1,False,664731,P.J. Higgins,Patrick,Higgins,65,1993-05-10,32,"5' 10""",195,2,Catcher,R,Right,R,Right,0-3 | K,3,0,0,0,0,0,0,1,0,0,0,0,3,0,,,,,,,,,,,
2026-04-09,823884,9e95a61d-d0d4-44b8-a209-93382f9c1a1c,/api/v1.1/game/823884/feed/live,R,2026,2026-04-09,,day,P,N,N,Regular Season,4,4,1,Final,Final,4169,loanDepot park,146,Miami Marlins,MIA,8,True,113,Cincinnati Reds,CIN,1,False,683175,Connor Phillips,Connor,Phillips,34,2001-05-04,24,"6' 2""",209,1,Pitcher,R,Right,R,Right,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-09,823884,9e95a61d-d0d4-44b8-a209-93382f9c1a1c,/api/v1.1/game/823884/feed/live,R,2026,2026-04-09,,day,P,N,N,Regular Season,4,4,1,Final,Final,4169,loanDepot park,146,Miami Marlins,MIA,8,True,113,Cincinnati Reds,CIN,1,False,553993,Eugenio Suárez,Eugenio,Suárez,28,1991-07-18,34,"5' 11""",213,5,Third Base,R,Right,R,Right,0-3 | BB,3,0,0,0,0,0,0,0,1,0,0,0,4,0,,,,,,,,,,,
2026-04-09,823884,9e95a61d-d0d4-44b8-a209-93382f9c1a1c,/api/v1.1/game/823884/feed/live,R,2026,2026-04-09,,day,P,N,N,Regular Season,4,4,1,Final,Final,4169,loanDepot park,146,Miami Marlins,MIA,8,True,113,Cincinnati Reds,CIN,1,False,668933,Graham Ashcraft,Douglas,Ashcraft,23,1998-02-11,28,"6' 2""",248,1,Pitcher,L,Left,R,Right,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-09,823884,9e95a61d-d0d4-44b8-a209-93382f9c1a1c,/api/v1.1/game/823884/feed/live,R,2026,2026-04-09,,day,P,N,N,Regular Season,4,4,1,Final,Final,4169,loanDepot park,146,Miami Marlins,MIA,8,True,113,Cincinnati Reds,CIN,1,False,663886,Tyler Stephenson,Tyler,Stephenson,37,1996-08-16,29,"6' 3""",225,2,Catcher,R,Right,R,Right,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-09,823884,9e95a61d-d0d4-44b8-a209-93382f9c1a1c,/api/v1.1/game/823884/feed/live,R,2026,2026-04-09,,day,P,N,N,Regular Season,4,4,1,Final,Final,4169,loanDepot park,146,Miami Marlins,MIA,8,True,113,Cincinnati Reds,CIN,1,False,594580,Sam Moll,Samuel,Moll,50,1992-01-03,34,"5' 9""",190,1,Pitcher,L,Left,L,Left,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-09,823884,9e95a61d-d0d4-44b8-a209-93382f9c1a1c,/api/v1.1/game/823884/feed/live,R,2026,2026-04-09,,day,P,N,N,Regular Season,4,4,1,Final,Final,4169,loanDepot park,146,Miami Marlins,MIA,8,True,113,Cincinnati Reds,CIN,1,False,656271,Brock Burke,Brock,Burke,49,1996-08-04,29,"6' 4""",210,1,Pitcher,L,Left,L,Left,"0.2 IP, 0 ER, K, 0 BB",,,,,,,,,,,,,,,0.2,0,0,0,1,0,8,0,0,0,
2026-04-09,823884,9e95a61d-d0d4-44b8-a209-93382f9c1a1c,/api/v1.1/game/823884/feed/live,R,2026,2026-04-09,,day,P,N,N,Regular Season,4,4,1,Final,Final,4169,loanDepot park,146,Miami Marlins,MIA,8,True,113,Cincinnati Reds,CIN,1,False,671096,Andrew Abbott,Andrew,Abbott,41,1999-06-01,26,"6' 0""",192,1,Pitcher,L,Left,L,Left,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-09,823884,9e95a61d-d0d4-44b8-a209-93382f9c1a1c,/api/v1.1/game/823884/feed/live,R,2026,2026-04-09,,day,P,N,N,Regular Season,4,4,1,Final,Final,4169,loanDepot park,146,Miami Marlins,MIA,8,True,113,Cincinnati Reds,CIN,1,False,695505,Chase Burns,Chase,Burns,26,2003-01-16,23,"6' 3""",210,1,Pitcher,R,Right,R,Right,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-09,823565,8ce03f9a-b9a8-4761-9bca-91045acfac44,/api/v1.1/game/823565/feed/live,R,2026,2026-04-09,,day,P,N,N,Regular Season,3,3,1,Final,Final,3313,Yankee Stadium,147,New York Yankees,NYY,0,False,133,Athletics,ATH,1,True,621112,Paul Blackburn,Paul,Blackburn,58,1993-12-04,32,"6' 1""",196,1,Pitcher,R,Right,R,Right,0-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,0,1,0,19,0,0,0,
2026-04-09,823565,8ce03f9a-b9a8-4761-9bca-91045acfac44,/api/v1.1/game/823565/feed/live,R,2026,2026-04-09,,day,P,N,N,Regular Season,3,3,1,Final,Final,3313,Yankee Stadium,147,New York Yankees,NYY,0,False,133,Athletics,ATH,1,True,676609,José Caballero,José,Caballero,72,1996-08-30,29,"5' 9""",190,6,Shortstop,R,Right,R,Right,0-2 | SB,2,0,0,0,0,0,0,0,0,1,0,0,2,0,,,,,,,,,,,
