gameDate,gamePk,gameGuid,link,gameType,season,officialDate,description,dayNight,gamedayType,doubleHeader,tiebreaker,seriesDescription,seriesGameNumber,gamesInSeries,gameNumber,status_abstractGameState,status_detailedState,venue_id,venue_name,home_team_id,home_team_name,home_team_abbreviation,home_score,home_isWinner,away_team_id,away_team_name,away_team_abbreviation,away_score,away_isWinner,playerId,fullName,firstName,lastName,primaryNumber,birthDate,currentAge,height,weight,primaryPosition_code,primaryPosition_name,batSide_code,batSide_description,pitchHand_code,pitchHand_description,gameLogSummary,atBats,hits,doubles,triples,homeRuns,rbi,runs,strikeOuts,baseOnBalls,stolenBases,caughtStealing,groundIntoDoublePlay,plateAppearances,totalBases,inningsPitched,earnedRuns,hitsAllowed,homeRunsAllowed,strikeOutsPitching,baseOnBallsPitching,pitchesThrown,wins,losses,saves,note
2026-04-02,824133,57cf2ecd-ee1d-4001-9dac-01c4393d86aa,/api/v1.1/game/824133/feed/live,R,2026,2026-04-02,,day,P,N,N,Regular Season,3,3,1,Final,Final,7,Kauffman Stadium,118,Kansas City Royals,KC,1,False,142,Minnesota Twins,MIN,5,True,621381,Matt Strahm,Matthew,Strahm,25,1991-11-12,34,"6' 2""",190,1,Pitcher,R,Right,L,Left,"1.0 IP, 0 ER, 2 K, 0 BB",,,,,,,,,,,,,,,1.0,0,0,0,2,0,19,0,0,0,
2026-04-02,824133,57cf2ecd-ee1d-4001-9dac-01c4393d86aa,/api/v1.1/game/824133/feed/live,R,2026,2026-04-02,,day,P,N,N,Regular Season,3,3,1,Final,Final,7,Kauffman Stadium,118,Kansas City Royals,KC,1,False,142,Minnesota Twins,MIN,5,True,683232,Nick Mears,Nicolaus,Mears,31,1996-10-07,29,"6' 3""",217,1,Pitcher,R,Right,R,Right,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-02,824133,57cf2ecd-ee1d-4001-9dac-01c4393d86aa,/api/v1.1/game/824133/feed/live,R,2026,2026-04-02,,day,P,N,N,Regular Season,3,3,1,Final,Final,7,Kauffman Stadium,118,Kansas City Royals,KC,1,False,142,Minnesota Twins,MIN,5,True,686469,Vinnie Pasquantino,Vincent,Pasquantino,9,1997-10-10,28,"6' 3""",245,3,First Base,L,Left,L,Left,1-3 | RBI,3,1,0,0,0,1,0,0,0,0,0,0,4,1,,,,,,,,,,,
2026-04-02,824133,57cf2ecd-ee1d-4001-9dac-01c4393d86aa,/api/v1.1/game/824133/feed/live,R,2026,2026-04-02,,day,P,N,N,Regular Season,3,3,1,Final,Final,7,Kauffman Stadium,118,Kansas City Royals,KC,1,False,142,Minnesota Twins,MIN,5,True,664728,Kyle Isbel,Kyle,Isbel,28,1997-03-03,29,"5' 10""",190,8,Outfielder,L,Left,R,Right,1-4 | K,4,1,0,0,0,0,0,1,0,0,0,0,4,1,,,,,,,,,,,
2026-04-02,824133,57cf2ecd-ee1d-4001-9dac-01c4393d86aa,/api/v1.1/game/824133/feed/live,R,2026,2026-04-02,,day,P,N,N,Regular Season,3,3,1,Final,Final,7,Kauffman Stadium,118,Kansas City Royals,KC,1,False,142,Minnesota Twins,MIN,5,True,663738,Daniel Lynch IV,Daniel,Lynch,41,1996-11-17,29,"6' 6""",200,1,Pitcher,L,Left,L,Left,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-02,824133,57cf2ecd-ee1d-4001-9dac-01c4393d86aa,/api/v1.1/game/824133/feed/live,R,2026,2026-04-02,,day,P,N,N,Regular Season,3,3,1,Final,Final,7,Kauffman Stadium,118,Kansas City Royals,KC,1,False,142,Minnesota Twins,MIN,5,True,608379,Michael Wacha,Michael,Wacha,52,1991-07-01,34,"6' 6""",215,1,Pitcher,R,Right,R,Right,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-02,824133,57cf2ecd-ee1d-4001-9dac-01c4393d86aa,/api/v1.1/game/824133/feed/live,R,2026,2026-04-02,,day,P,N,N,Regular Season,3,3,1,Final,Final,7,Kauffman Stadium,118,Kansas City Royals,KC,1,False,142,Minnesota Twins,MIN,5,True,672580,Maikel Garcia,Maikel,Garcia,11,2000-03-03,26,"6' 1""",180,5,Third Base,R,Right,R,Right,"1-3 | BB, R",3,1,0,0,0,0,1,0,1,0,0,0,4,1,,,,,,,,,,,
2026-04-02,824133,57cf2ecd-ee1d-4001-9dac-01c4393d86aa,/api/v1.1/game/824133/feed/live,R,2026,2026-04-02,,day,P,N,N,Regular Season,3,3,1,Final,Final,7,Kauffman Stadium,118,Kansas City Royals,KC,1,False,142,Minnesota Twins,MIN,5,True,607625,Seth Lugo,Jacob,Lugo,67,1989-11-17,36,"6' 4""",225,1,Pitcher,R,Right,R,Right,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-02,824133,57cf2ecd-ee1d-4001-9dac-01c4393d86aa,/api/v1.1/game/824133/feed/live,R,2026,2026-04-02,,day,P,N,N,Regular Season,3,3,1,Final,Final,7,Kauffman Stadium,118,Kansas City Royals,KC,1,False,142,Minnesota Twins,MIN,5,True,657041,Lane Thomas,Lane,Thomas,15,1995-08-23,30,"5' 11""",195,8,Outfielder,R,Right,R,Right,0-4 | K,4,0,0,0,0,0,0,1,0,0,0,1,4,0,,,,,,,,,,,
2026-04-02,824133,57cf2ecd-ee1d-4001-9dac-01c4393d86aa,/api/v1.1/game/824133/feed/live,R,2026,2026-04-02,,day,P,N,N,Regular Season,3,3,1,Final,Final,7,Kauffman Stadium,118,Kansas City Royals,KC,1,False,142,Minnesota Twins,MIN,5,True,702070,Noah Cameron,Noah,Cameron,65,1999-07-17,26,"6' 3""",220,1,Pitcher,L,Left,L,Left,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-02,824133,57cf2ecd-ee1d-4001-9dac-01c4393d86aa,/api/v1.1/game/824133/feed/live,R,2026,2026-04-02,,day,P,N,N,Regular Season,3,3,1,Final,Final,7,Kauffman Stadium,118,Kansas City Royals,KC,1,False,142,Minnesota Twins,MIN,5,True,656638,Alex Lange,Alexander,Lange,56,1995-10-02,30,"6' 3""",202,1,Pitcher,R,Right,R,Right,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-02,824133,57cf2ecd-ee1d-4001-9dac-01c4393d86aa,/api/v1.1/game/824133/feed/live,R,2026,2026-04-02,,day,P,N,N,Regular Season,3,3,1,Final,Final,7,Kauffman Stadium,118,Kansas City Royals,KC,1,False,142,Minnesota Twins,MIN,5,True,695506,Jac Caglianone,Jeffrey,Caglianone,14,2003-02-09,23,"6' 4""",250,9,Outfielder,L,Left,L,Left,1-4 | K,4,1,0,0,0,0,0,1,0,0,0,0,4,1,,,,,,,,,,,
2026-04-02,824133,57cf2ecd-ee1d-4001-9dac-01c4393d86aa,/api/v1.1/game/824133/feed/live,R,2026,2026-04-02,,day,P,N,N,Regular Season,3,3,1,Final,Final,7,Kauffman Stadium,118,Kansas City Royals,KC,1,False,142,Minnesota Twins,MIN,5,True,677951,Bobby Witt Jr.,Robert,Witt,7,2000-06-14,25,"6' 1""",200,6,Shortstop,R,Right,R,Right,1-4 | 2 K,4,1,0,0,0,0,0,2,0,0,0,0,4,1,,,,,,,,,,,
2026-04-02,824133,57cf2ecd-ee1d-4001-9dac-01c4393d86aa,/api/v1.1/game/824133/feed/live,R,2026,2026-04-02,,day,P,N,N,Regular Season,3,3,1,Final,Final,7,Kauffman Stadium,118,Kansas City Royals,KC,1,False,142,Minnesota Twins,MIN,5,True,674444,Steven Cruz,Steven,Cruz,64,1999-06-15,26,"6' 7""",225,1,Pitcher,R,Right,R,Right,"1.0 IP, 3 ER, K, 0 BB",,,,,,,,,,,,,,,1.0,3,3,3,1,0,27,0,0,0,
2026-04-02,824133,57cf2ecd-ee1d-4001-9dac-01c4393d86aa,/api/v1.1/game/824133/feed/live,R,2026,2026-04-02,,day,P,N,N,Regular Season,3,3,1,Final,Final,7,Kauffman Stadium,118,Kansas City Royals,KC,1,False,142,Minnesota Twins,MIN,5,True,670167,John Schreiber,John,Schreiber,46,1994-03-05,32,"6' 2""",224,1,Pitcher,R,Right,R,Right,"1.0 IP, ER, K, 2 BB",,,,,,,,,,,,,,,1.0,1,1,0,1,2,27,0,0,0,
2026-04-02,824133,57cf2ecd-ee1d-4001-9dac-01c4393d86aa,/api/v1.1/game/824133/feed/live,R,2026,2026-04-02,,day,P,N,N,Regular Season,3,3,1,Final,Final,7,Kauffman Stadium,118,Kansas City Royals,KC,1,False,142,Minnesota Twins,MIN,5,True,689520,Cody Laweryson,Cody,Laweryson,65,1998-05-10,27,"6' 4""",205,1,Pitcher,L,Left,R,Right,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-02,824133,57cf2ecd-ee1d-4001-9dac-01c4393d86aa,/api/v1.1/game/824133/feed/live,R,2026,2026-04-02,,day,P,N,N,Regular Season,3,3,1,Final,Final,7,Kauffman Stadium,118,Kansas City Royals,KC,1,False,142,Minnesota Twins,MIN,5,True,671737,Taj Bradley,Taj,Bradley,26,2001-03-20,25,"6' 2""",220,1,Pitcher,R,Right,R,Right,"6.0 IP, 0 ER, 3 K, BB",,,,,,,,,,,,,,,6.0,0,5,0,3,1,100,1,0,0,"(W, 1-0)"
2026-04-02,824133,57cf2ecd-ee1d-4001-9dac-01c4393d86aa,/api/v1.1/game/824133/feed/live,R,2026,2026-04-02,,day,P,N,N,Regular Season,3,3,1,Final,Final,7,Kauffman Stadium,118,Kansas City Royals,KC,1,False,142,Minnesota Twins,MIN,5,True,623437,Justin Topa,Justin,Topa,48,1991-03-07,35,"6' 4""",200,1,Pitcher,R,Right,R,Right,"1.0 IP, 0 ER, K, BB",,,,,,,,,,,,,,,1.0,0,0,0,1,1,13,0,0,0,
2026-04-02,824133,57cf2ecd-ee1d-4001-9dac-01c4393d86aa,/api/v1.1/game/824133/feed/live,R,2026,2026-04-02,,day,P,N,N,Regular Season,3,3,1,Final,Final,7,Kauffman Stadium,118,Kansas City Royals,KC,1,False,142,Minnesota Twins,MIN,5,True,605170,Victor Caratini,Victor,Caratini,37,1993-08-17,32,"6' 0""",225,2,Catcher,S,Switch,R,Right,1-3 | HBP,3,1,0,0,0,0,0,0,0,0,0,1,4,1,,,,,,,,,,,
2026-04-02,824133,57cf2ecd-ee1d-4001-9dac-01c4393d86aa,/api/v1.1/game/824133/feed/live,R,2026,2026-04-02,,day,P,N,N,Regular Season,3,3,1,Final,Final,7,Kauffman Stadium,118,Kansas City Royals,KC,1,False,142,Minnesota Twins,MIN,5,True,665019,Kody Clemens,Kody,Clemens,2,1996-05-15,29,"6' 0""",200,4,Second Base,L,Left,R,Right,"2-3 | HR, BB, RBI",3,2,0,0,1,1,2,0,1,1,1,0,4,5,,,,,,,,,,,
2026-04-02,824133,57cf2ecd-ee1d-4001-9dac-01c4393d86aa,/api/v1.1/game/824133/feed/live,R,2026,2026-04-02,,day,P,N,N,Regular Season,3,3,1,Final,Final,7,Kauffman Stadium,118,Kansas City Royals,KC,1,False,142,Minnesota Twins,MIN,5,True,686797,Brooks Lee,Brooks,Lee,22,2001-02-14,25,"6' 0""",205,5,Third Base,S,Switch,R,Right,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-02,824133,57cf2ecd-ee1d-4001-9dac-01c4393d86aa,/api/v1.1/game/824133/feed/live,R,2026,2026-04-02,,day,P,N,N,Regular Season,3,3,1,Final,Final,7,Kauffman Stadium,118,Kansas City Royals,KC,1,False,142,Minnesota Twins,MIN,5,True,668885,Austin Martin,Christopher,Martin,16,1999-03-23,27,"5' 10""",185,8,Outfielder,R,Right,R,Right,0-3 | 2 K,3,0,0,0,0,0,0,2,0,0,0,0,3,0,,,,,,,,,,,
2026-04-02,824133,57cf2ecd-ee1d-4001-9dac-01c4393d86aa,/api/v1.1/game/824133/feed/live,R,2026,2026-04-02,,day,P,N,N,Regular Season,3,3,1,Final,Final,7,Kauffman Stadium,118,Kansas City Royals,KC,1,False,142,Minnesota Twins,MIN,5,True,680573,Simeon Woods Richardson,Simeon,Woods Richardson,24,2000-09-27,25,"6' 3""",210,1,Pitcher,R,Right,R,Right,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-02,824133,57cf2ecd-ee1d-4001-9dac-01c4393d86aa,/api/v1.1/game/824133/feed/live,R,2026,2026-04-02,,day,P,N,N,Regular Season,3,3,1,Final,Final,7,Kauffman Stadium,118,Kansas City Royals,KC,1,False,142,Minnesota Twins,MIN,5,True,656484,Tristan Gray,Tristan,Gray,4,1996-03-22,30,"6' 1""",215,5,Third Base,L,Left,R,Right,0-4 | 3 K,4,0,0,0,0,0,0,3,0,0,0,0,4,0,,,,,,,,,,,
2026-04-02,824133,57cf2ecd-ee1d-4001-9dac-01c4393d86aa,/api/v1.1/game/824133/feed/live,R,2026,2026-04-02,,day,P,N,N,Regular Season,3,3,1,Final,Final,7,Kauffman Stadium,118,Kansas City Royals,KC,1,False,142,Minnesota Twins,MIN,5,True,607455,Anthony Banda,Frank,Banda,43,1993-08-10,32,"6' 2""",221,1,Pitcher,L,Left,L,Left,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-02,824133,57cf2ecd-ee1d-4001-9dac-01c4393d86aa,/api/v1.1/game/824133/feed/live,R,2026,2026-04-02,,day,P,N,N,Regular Season,3,3,1,Final,Final,7,Kauffman Stadium,118,Kansas City Royals,KC,1,False,142,Minnesota Twins,MIN,5,True,605137,Josh Bell,Joshua,Bell,56,1992-08-14,33,"6' 3""",261,3,First Base,S,Switch,R,Right,"1-3 | HR, BB, K",3,1,0,0,1,1,2,1,1,0,0,0,4,4,,,,,,,,,,,
2026-04-02,824133,57cf2ecd-ee1d-4001-9dac-01c4393d86aa,/api/v1.1/game/824133/feed/live,R,2026,2026-04-02,,day,P,N,N,Regular Season,3,3,1,Final,Final,7,Kauffman Stadium,118,Kansas City Royals,KC,1,False,142,Minnesota Twins,MIN,5,True,680777,Ryan Jeffers,Ryan,Jeffers,27,1997-06-03,28,"6' 2""",235,2,Catcher,R,Right,R,Right,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-02,824133,57cf2ecd-ee1d-4001-9dac-01c4393d86aa,/api/v1.1/game/824133/feed/live,R,2026,2026-04-02,,day,P,N,N,Regular Season,3,3,1,Final,Final,7,Kauffman Stadium,118,Kansas City Royals,KC,1,False,142,Minnesota Twins,MIN,5,True,681546,James Outman,James,Outman,30,1997-05-14,28,"6' 2""",215,8,Outfielder,L,Left,R,Right,0-0 | SB,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,
2026-04-02,824133,57cf2ecd-ee1d-4001-9dac-01c4393d86aa,/api/v1.1/game/824133/feed/live,R,2026,2026-04-02,,day,P,N,N,Regular Season,3,3,1,Final,Final,7,Kauffman Stadium,118,Kansas City Royals,KC,1,False,142,Minnesota Twins,MIN,5,True,663485,Cole Sands,Bryson,Sands,44,1997-07-17,28,"6' 3""",215,1,Pitcher,R,Right,R,Right,"0.2 IP, ER, 0 K, 0 BB",,,,,,,,,,,,,,,0.2,1,2,0,0,0,11,0,0,0,"(H, 1)"
2026-04-02,824133,57cf2ecd-ee1d-4001-9dac-01c4393d86aa,/api/v1.1/game/824133/feed/live,R,2026,2026-04-02,,day,P,N,N,Regular Season,3,3,1,Final,Final,7,Kauffman Stadium,118,Kansas City Royals,KC,1,False,142,Minnesota Twins,MIN,5,True,573124,Taylor Rogers,Taylor,Rogers,55,1990-12-17,35,"6' 3""",190,1,Pitcher,L,Left,L,Left,"0.1 IP, 0 ER, K, 0 BB",,,,,,,,,,,,,,,0.1,0,0,0,1,0,4,0,0,0,"(H, 1)"
2026-04-02,824133,57cf2ecd-ee1d-4001-9dac-01c4393d86aa,/api/v1.1/game/824133/feed/live,R,2026,2026-04-02,,day,P,N,N,Regular Season,3,3,1,Final,Final,7,Kauffman Stadium,118,Kansas City Royals,KC,1,False,142,Minnesota Twins,MIN,5,True,687849,Zak Kent,Zachary,Kent,54,1998-02-24,28,"6' 3""",208,1,Pitcher,R,Right,R,Right,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-02,824133,57cf2ecd-ee1d-4001-9dac-01c4393d86aa,/api/v1.1/game/824133/feed/live,R,2026,2026-04-02,,day,P,N,N,Regular Season,3,3,1,Final,Final,7,Kauffman Stadium,118,Kansas City Royals,KC,1,False,142,Minnesota Twins,MIN,5,True,641927,Bailey Ober,John,Ober,17,1995-07-12,30,"6' 9""",260,1,Pitcher,R,Right,R,Right,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-02,824133,57cf2ecd-ee1d-4001-9dac-01c4393d86aa,/api/v1.1/game/824133/feed/live,R,2026,2026-04-02,,day,P,N,N,Regular Season,3,3,1,Final,Final,7,Kauffman Stadium,118,Kansas City Royals,KC,1,False,142,Minnesota Twins,MIN,5,True,681892,Kody Funderburk,Kody,Funderburk,57,1996-11-27,29,"6' 4""",230,1,Pitcher,L,Left,L,Left,"1.0 IP, 0 ER, K, 0 BB",,,,,,,,,,,,,,,1.0,0,0,0,1,0,15,0,0,0,"(H, 2)"
2026-04-02,824133,57cf2ecd-ee1d-4001-9dac-01c4393d86aa,/api/v1.1/game/824133/feed/live,R,2026,2026-04-02,,day,P,N,N,Regular Season,3,3,1,Final,Final,7,Kauffman Stadium,118,Kansas City Royals,KC,1,False,142,Minnesota Twins,MIN,5,True,668904,Royce Lewis,Royce,Lewis,23,1999-06-05,26,"6' 0""",200,5,Third Base,R,Right,R,Right,"1-4 | 2B, 3 K",4,1,1,0,0,0,0,3,0,0,0,0,4,2,,,,,,,,,,,
2026-04-02,824133,57cf2ecd-ee1d-4001-9dac-01c4393d86aa,/api/v1.1/game/824133/feed/live,R,2026,2026-04-02,,day,P,N,N,Regular Season,3,3,1,Final,Final,7,Kauffman Stadium,118,Kansas City Royals,KC,1,False,142,Minnesota Twins,MIN,5,True,663616,Trevor Larnach,Trevor,Larnach,9,1997-02-26,29,"6' 3""",223,9,Outfielder,L,Left,R,Right,0-0 | BB,0,0,0,0,0,0,0,0,1,0,0,0,1,0,,,,,,,,,,,
2026-04-02,824133,57cf2ecd-ee1d-4001-9dac-01c4393d86aa,/api/v1.1/game/824133/feed/live,R,2026,2026-04-02,,day,P,N,N,Regular Season,3,3,1,Final,Final,7,Kauffman Stadium,118,Kansas City Royals,KC,1,False,142,Minnesota Twins,MIN,5,True,690953,Mick Abel,McLean,Abel,20,2001-08-18,24,"6' 5""",190,1,Pitcher,R,Right,R,Right,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-02,824133,57cf2ecd-ee1d-4001-9dac-01c4393d86aa,/api/v1.1/game/824133/feed/live,R,2026,2026-04-02,,day,P,N,N,Regular Season,3,3,1,Final,Final,7,Kauffman Stadium,118,Kansas City Royals,KC,1,False,142,Minnesota Twins,MIN,5,True,621439,Byron Buxton,Byron,Buxton,25,1993-12-18,32,"6' 1""",190,8,Outfielder,R,Right,R,Right,"0-3 | K, RBI",3,0,0,0,0,1,0,1,0,0,0,0,4,0,,,,,,,,,,,
2026-04-02,824133,57cf2ecd-ee1d-4001-9dac-01c4393d86aa,/api/v1.1/game/824133/feed/live,R,2026,2026-04-02,,day,P,N,N,Regular Season,3,3,1,Final,Final,7,Kauffman Stadium,118,Kansas City Royals,KC,1,False,142,Minnesota Twins,MIN,5,True,657746,Joe Ryan,Joseph,Ryan,41,1996-06-05,29,"6' 2""",205,1,Pitcher,R,Right,R,Right,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-02,824133,57cf2ecd-ee1d-4001-9dac-01c4393d86aa,/api/v1.1/game/824133/feed/live,R,2026,2026-04-02,,day,P,N,N,Regular Season,3,3,1,Final,Final,7,Kauffman Stadium,118,Kansas City Royals,KC,1,False,142,Minnesota Twins,MIN,5,True,670242,Matt Wallner,Matthew,Wallner,38,1997-12-12,28,"6' 4""",220,9,Outfielder,L,Left,R,Right,"1-4 | HR, K, RBI",4,1,0,0,1,1,1,1,0,0,0,0,4,4,,,,,,,,,,,
2026-04-02,824133,57cf2ecd-ee1d-4001-9dac-01c4393d86aa,/api/v1.1/game/824133/feed/live,R,2026,2026-04-02,,day,P,N,N,Regular Season,3,3,1,Final,Final,7,Kauffman Stadium,118,Kansas City Royals,KC,1,False,142,Minnesota Twins,MIN,5,True,679358,Eric Orze,Eric,Orze,19,1997-08-21,28,"6' 4""",205,1,Pitcher,R,Right,R,Right,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-02,824133,57cf2ecd-ee1d-4001-9dac-01c4393d86aa,/api/v1.1/game/824133/feed/live,R,2026,2026-04-02,,day,P,N,N,Regular Season,3,3,1,Final,Final,7,Kauffman Stadium,118,Kansas City Royals,KC,1,False,142,Minnesota Twins,MIN,5,True,807712,Luke Keaschall,Luke,Keaschall,15,2002-08-15,23,"6' 0""",190,4,Second Base,R,Right,R,Right,2-4 | K,4,2,0,0,0,0,0,1,0,0,0,0,4,2,,,,,,,,,,,
2026-04-02,825105,18289994-e156-4419-b5ea-90b74ce02cd7,/api/v1.1/game/825105/feed/live,R,2026,2026-04-02,,night,P,N,N,Regular Season,1,4,1,Final,Final,15,Chase Field,109,Arizona Diamondbacks,AZ,2,False,144,Atlanta Braves,ATL,17,True,694851,Andrew Hoffmann,Andrew,Hoffmann,56,2000-02-02,26,"6' 5""",210,1,Pitcher,R,Right,R,Right,"1.0 IP, 0 ER, 2 K, BB",,,,,,,,,,,,,,,1.0,0,1,0,2,1,23,0,0,0,
2026-04-02,825105,18289994-e156-4419-b5ea-90b74ce02cd7,/api/v1.1/game/825105/feed/live,R,2026,2026-04-02,,night,P,N,N,Regular Season,1,4,1,Final,Final,15,Chase Field,109,Arizona Diamondbacks,AZ,2,False,144,Atlanta Braves,ATL,17,True,593958,Eduardo Rodriguez,Eduardo,Rodriguez,57,1993-04-07,33,"6' 2""",231,1,Pitcher,L,Left,L,Left,,,,,,,,,,,,,,,,,,,,,,,,,,
