gameDate,gamePk,gameGuid,link,gameType,season,officialDate,description,dayNight,gamedayType,doubleHeader,tiebreaker,seriesDescription,seriesGameNumber,gamesInSeries,gameNumber,status_abstractGameState,status_detailedState,venue_id,venue_name,home_team_id,home_team_name,home_team_abbreviation,home_score,home_isWinner,away_team_id,away_team_name,away_team_abbreviation,away_score,away_isWinner,playerId,fullName,firstName,lastName,primaryNumber,birthDate,currentAge,height,weight,primaryPosition_code,primaryPosition_name,batSide_code,batSide_description,pitchHand_code,pitchHand_description,gameLogSummary,note,atBats,hits,doubles,triples,homeRuns,rbi,runs,strikeOuts,baseOnBalls,stolenBases,caughtStealing,groundIntoDoublePlay,plateAppearances,totalBases,inningsPitched,earnedRuns,hitsAllowed,homeRunsAllowed,strikeOutsPitching,baseOnBallsPitching,pitchesThrown,wins,losses,saves
2026-08-10,822780,,/api/v1.1/game/822780/feed/live,R,2026,2026-08-10,,night,P,N,N,Regular Season,1,4,1,Final,Final,14,Rogers Centre,141,Toronto Blue Jays,TOR,2,True,111,Boston Red Sox,BOS,1,False,453286,Max Scherzer,Maxwell,Scherzer,31,1984-07-27,42,"6' 3""",208,1,Pitcher,R,Right,R,Right,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-10,822780,,/api/v1.1/game/822780/feed/live,R,2026,2026-08-10,,night,P,N,N,Regular Season,1,4,1,Final,Final,14,Rogers Centre,141,Toronto Blue Jays,TOR,2,True,111,Boston Red Sox,BOS,1,False,689254,Mason Fluharty,Mason,Fluharty,68,2001-08-13,24,"6' 2""",215,1,Pitcher,R,Right,L,Left,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-10,822780,,/api/v1.1/game/822780/feed/live,R,2026,2026-08-10,,night,P,N,N,Regular Season,1,4,1,Final,Final,14,Rogers Centre,141,Toronto Blue Jays,TOR,2,True,111,Boston Red Sox,BOS,1,False,680755,Braydon Fisher,Braydon,Fisher,63,2000-07-26,26,"6' 4""",180,1,Pitcher,R,Right,R,Right,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-10,822780,,/api/v1.1/game/822780/feed/live,R,2026,2026-08-10,,night,P,N,N,Regular Season,1,4,1,Final,Final,14,Rogers Centre,141,Toronto Blue Jays,TOR,2,True,111,Boston Red Sox,BOS,1,False,669701,Josh Smith,Josh,Smith,9,1997-08-07,29,"5' 9""",172,4,Second Base,L,Left,R,Right,1-3 | 2 K,,3,1,0,0,0,0,0,2,0,0,0,0,3,1,,,,,,,,,,
2026-08-10,822780,,/api/v1.1/game/822780/feed/live,R,2026,2026-08-10,,night,P,N,N,Regular Season,1,4,1,Final,Final,14,Rogers Centre,141,Toronto Blue Jays,TOR,2,True,111,Boston Red Sox,BOS,1,False,643511,Tyler Rogers,Tyler,Rogers,71,1990-12-17,35,"6' 3""",180,1,Pitcher,R,Right,R,Right,"1.0 IP, 0 ER, K, BB",,,,,,,,,,,,,,,,1.0,0,0,0,1,1,18,0,0,0
2026-08-10,822780,,/api/v1.1/game/822780/feed/live,R,2026,2026-08-10,,night,P,N,N,Regular Season,1,4,1,Final,Final,14,Rogers Centre,141,Toronto Blue Jays,TOR,2,True,111,Boston Red Sox,BOS,1,False,665489,Vladimir Guerrero Jr.,Vladimir,Guerrero,27,1999-03-16,27,"6' 0""",245,3,First Base,R,Right,R,Right,1-4,,4,1,0,0,0,0,0,0,0,0,0,0,4,1,,,,,,,,,,
2026-08-10,822780,,/api/v1.1/game/822780/feed/live,R,2026,2026-08-10,,night,P,N,N,Regular Season,1,4,1,Final,Final,14,Rogers Centre,141,Toronto Blue Jays,TOR,2,True,111,Boston Red Sox,BOS,1,False,660821,Jesús Sánchez,Jesús,Sánchez,12,1997-10-07,28,"6' 3""",222,9,Outfielder,L,Left,R,Right,0-2 | HBP,,2,0,0,0,0,0,0,0,0,0,0,0,3,0,,,,,,,,,,
2026-08-10,822780,,/api/v1.1/game/822780/feed/live,R,2026,2026-08-10,,night,P,N,N,Regular Season,1,4,1,Final,Final,14,Rogers Centre,141,Toronto Blue Jays,TOR,2,True,111,Boston Red Sox,BOS,1,False,664702,Myles Straw,Myles,Straw,3,1994-10-17,31,"5' 9""",178,9,Outfielder,R,Right,R,Right,0-1,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,
2026-08-10,822780,,/api/v1.1/game/822780/feed/live,R,2026,2026-08-10,,night,P,N,N,Regular Season,1,4,1,Final,Final,14,Rogers Centre,141,Toronto Blue Jays,TOR,2,True,111,Boston Red Sox,BOS,1,False,672386,Alejandro Kirk,Alejandro,Kirk,30,1998-11-06,27,"5' 8""",245,2,Catcher,R,Right,R,Right,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-10,822780,,/api/v1.1/game/822780/feed/live,R,2026,2026-08-10,,night,P,N,N,Regular Season,1,4,1,Final,Final,14,Rogers Centre,141,Toronto Blue Jays,TOR,2,True,111,Boston Red Sox,BOS,1,False,672960,Kazuma Okamoto,Kazuma,Okamoto,7,1996-06-30,30,"6' 1""",220,5,Third Base,R,Right,R,Right,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-10,822780,,/api/v1.1/game/822780/feed/live,R,2026,2026-08-10,,night,P,N,N,Regular Season,1,4,1,Final,Final,14,Rogers Centre,141,Toronto Blue Jays,TOR,2,True,111,Boston Red Sox,BOS,1,False,687562,Jake Bennett,William,Bennett,64,2000-12-02,25,"6' 6""",234,1,Pitcher,L,Left,L,Left,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-10,822780,,/api/v1.1/game/822780/feed/live,R,2026,2026-08-10,,night,P,N,N,Regular Season,1,4,1,Final,Final,14,Rogers Centre,141,Toronto Blue Jays,TOR,2,True,111,Boston Red Sox,BOS,1,False,575929,Willson Contreras,Willson,Contreras,40,1992-05-13,34,"6' 0""",240,3,First Base,R,Right,R,Right,"0-3 | BB, K",,3,0,0,0,0,0,0,1,1,0,0,0,4,0,,,,,,,,,,
2026-08-10,822780,,/api/v1.1/game/822780/feed/live,R,2026,2026-08-10,,night,P,N,N,Regular Season,1,4,1,Final,Final,14,Rogers Centre,141,Toronto Blue Jays,TOR,2,True,111,Boston Red Sox,BOS,1,False,594027,Tyron Guerrero,Tayron,Guerrero,41,1991-01-09,35,"6' 8""",225,1,Pitcher,R,Right,R,Right,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-10,822780,,/api/v1.1/game/822780/feed/live,R,2026,2026-08-10,,night,P,N,N,Regular Season,1,4,1,Final,Final,14,Rogers Centre,141,Toronto Blue Jays,TOR,2,True,111,Boston Red Sox,BOS,1,False,663776,Patrick Sandoval,Patrick,Sandoval,43,1996-10-18,29,"6' 3""",190,1,Pitcher,L,Left,L,Left,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-10,822780,,/api/v1.1/game/822780/feed/live,R,2026,2026-08-10,,night,P,N,N,Regular Season,1,4,1,Final,Final,14,Rogers Centre,141,Toronto Blue Jays,TOR,2,True,111,Boston Red Sox,BOS,1,False,663330,Jahmai Jones,Jahmai,Jones,37,1997-08-04,29,"5' 10""",210,10,Designated Hitter,R,Right,R,Right,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-10,822780,,/api/v1.1/game/822780/feed/live,R,2026,2026-08-10,,night,P,N,N,Regular Season,1,4,1,Final,Final,14,Rogers Centre,141,Toronto Blue Jays,TOR,2,True,111,Boston Red Sox,BOS,1,False,678011,Anthony Seigler,Anthony,Seigler,48,1999-06-20,27,"5' 9""",192,4,Second Base,S,Switch,S,Switch,1-3 | R,,3,1,0,0,0,0,1,0,0,0,0,0,4,1,,,,,,,,,,
2026-08-10,822780,,/api/v1.1/game/822780/feed/live,R,2026,2026-08-10,,night,P,N,N,Regular Season,1,4,1,Final,Final,14,Rogers Centre,141,Toronto Blue Jays,TOR,2,True,111,Boston Red Sox,BOS,1,False,657136,Connor Wong,Connor,Wong,12,1996-05-19,30,"5' 10""",190,2,Catcher,R,Right,R,Right,1-3 | 2 K,,3,1,0,0,0,0,0,2,0,0,0,0,3,1,,,,,,,,,,
2026-08-10,822780,,/api/v1.1/game/822780/feed/live,R,2026,2026-08-10,,night,P,N,N,Regular Season,1,4,1,Final,Final,14,Rogers Centre,141,Toronto Blue Jays,TOR,2,True,111,Boston Red Sox,BOS,1,False,678394,Brayan Bello,Brayan,Bello,66,1999-05-17,27,"6' 1""",195,1,Pitcher,R,Right,R,Right,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-10,822780,,/api/v1.1/game/822780/feed/live,R,2026,2026-08-10,,night,P,N,N,Regular Season,1,4,1,Final,Final,14,Rogers Centre,141,Toronto Blue Jays,TOR,2,True,111,Boston Red Sox,BOS,1,False,661527,Seth Martinez,Seth,Martinez,51,1994-08-29,31,"6' 2""",193,1,Pitcher,R,Right,R,Right,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-10,822780,,/api/v1.1/game/822780/feed/live,R,2026,2026-08-10,,night,P,N,N,Regular Season,1,4,1,Final,Final,14,Rogers Centre,141,Toronto Blue Jays,TOR,2,True,111,Boston Red Sox,BOS,1,False,677800,Wilyer Abreu,Wilyer,Abreu,52,1999-06-24,27,"5' 10""",215,9,Outfielder,L,Left,L,Left,0-3 | BB,,3,0,0,0,0,0,0,0,1,0,0,0,4,0,,,,,,,,,,
2026-08-10,822780,,/api/v1.1/game/822780/feed/live,R,2026,2026-08-10,,night,P,N,N,Regular Season,1,4,1,Final,Final,14,Rogers Centre,141,Toronto Blue Jays,TOR,2,True,111,Boston Red Sox,BOS,1,False,676477,Garrett Whitlock,Garrett,Whitlock,22,1996-06-11,30,"6' 5""",222,1,Pitcher,R,Right,R,Right,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-10,822780,,/api/v1.1/game/822780/feed/live,R,2026,2026-08-10,,night,P,N,N,Regular Season,1,4,1,Final,Final,14,Rogers Centre,141,Toronto Blue Jays,TOR,2,True,111,Boston Red Sox,BOS,1,False,655316,Andruw Monasterio,Andruw,Monasterio,32,1997-05-30,29,"5' 11""",195,6,Shortstop,R,Right,R,Right,0-1 | K,,1,0,0,0,0,0,0,1,0,0,0,0,1,0,,,,,,,,,,
2026-08-10,822780,,/api/v1.1/game/822780/feed/live,R,2026,2026-08-10,,night,P,N,N,Regular Season,1,4,1,Final,Final,14,Rogers Centre,141,Toronto Blue Jays,TOR,2,True,111,Boston Red Sox,BOS,1,False,543243,Sonny Gray,Sonny,Gray,54,1989-11-07,36,"5' 10""",190,1,Pitcher,R,Right,R,Right,"6.0 IP, 2 ER, 4 K, BB",,,,,,,,,,,,,,,,6.0,2,6,1,4,1,99,0,1,0
2026-08-10,822780,,/api/v1.1/game/822780/feed/live,R,2026,2026-08-10,,night,P,N,N,Regular Season,1,4,1,Final,Final,14,Rogers Centre,141,Toronto Blue Jays,TOR,2,True,111,Boston Red Sox,BOS,1,False,668670,Jake Rogers,Jacob,Rogers,46,1995-04-18,31,"5' 11""",201,2,Catcher,R,Right,R,Right,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-10,822780,,/api/v1.1/game/822780/feed/live,R,2026,2026-08-10,,night,P,N,N,Regular Season,1,4,1,Final,Final,14,Rogers Centre,141,Toronto Blue Jays,TOR,2,True,111,Boston Red Sox,BOS,1,False,686580,Justin Slaten,Justin,Slaten,63,1997-09-15,28,"6' 4""",222,1,Pitcher,R,Right,R,Right,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-10,822780,,/api/v1.1/game/822780/feed/live,R,2026,2026-08-10,,night,P,N,N,Regular Season,1,4,1,Final,Final,14,Rogers Centre,141,Toronto Blue Jays,TOR,2,True,111,Boston Red Sox,BOS,1,False,702332,Caleb Durbin,Caleb,Durbin,5,2000-02-22,26,"5' 6""",183,5,Third Base,R,Right,R,Right,0-4 | 2 K,,4,0,0,0,0,0,0,2,0,0,0,0,4,0,,,,,,,,,,
2026-08-10,822780,,/api/v1.1/game/822780/feed/live,R,2026,2026-08-10,,night,P,N,N,Regular Season,1,4,1,Final,Final,14,Rogers Centre,141,Toronto Blue Jays,TOR,2,True,111,Boston Red Sox,BOS,1,False,624133,Ranger Suarez,Ranger,Suarez,55,1995-08-26,30,"6' 1""",217,1,Pitcher,L,Left,L,Left,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-10,822780,,/api/v1.1/game/822780/feed/live,R,2026,2026-08-10,,night,P,N,N,Regular Season,1,4,1,Final,Final,14,Rogers Centre,141,Toronto Blue Jays,TOR,2,True,111,Boston Red Sox,BOS,1,False,686765,Nick Sogard,Nicholas,Sogard,20,1997-09-09,28,"6' 1""",189,4,Second Base,S,Switch,R,Right,1-4 | BB,,4,1,0,0,0,0,0,0,1,0,0,0,5,1,,,,,,,,,,
2026-08-10,822780,,/api/v1.1/game/822780/feed/live,R,2026,2026-08-10,,night,P,N,N,Regular Season,1,4,1,Final,Final,14,Rogers Centre,141,Toronto Blue Jays,TOR,2,True,111,Boston Red Sox,BOS,1,False,680776,Jarren Duran,Jarren,Duran,16,1996-09-05,29,"6' 0""",205,7,Outfielder,L,Left,R,Right,"1-4 | 2B, K",,4,1,1,0,0,0,0,1,0,0,0,0,4,2,,,,,,,,,,
2026-08-10,822780,,/api/v1.1/game/822780/feed/live,R,2026,2026-08-10,,night,P,N,N,Regular Season,1,4,1,Final,Final,14,Rogers Centre,141,Toronto Blue Jays,TOR,2,True,111,Boston Red Sox,BOS,1,False,642201,Eli White,Elijah,White,38,1994-06-26,32,"6' 2""",195,9,Outfielder,R,Right,R,Right,0-0 | SB,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,
2026-08-10,822780,,/api/v1.1/game/822780/feed/live,R,2026,2026-08-10,,night,P,N,N,Regular Season,1,4,1,Final,Final,14,Rogers Centre,141,Toronto Blue Jays,TOR,2,True,111,Boston Red Sox,BOS,1,False,801139,Payton Tolle,Payton,Tolle,70,2002-11-01,23,"6' 6""",250,1,Pitcher,L,Left,L,Left,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-10,822780,,/api/v1.1/game/822780/feed/live,R,2026,2026-08-10,,night,P,N,N,Regular Season,1,4,1,Final,Final,14,Rogers Centre,141,Toronto Blue Jays,TOR,2,True,111,Boston Red Sox,BOS,1,False,678882,Ceddanne Rafaela,Ceddanne,Rafaela,3,2000-09-18,25,"5' 10""",165,8,Outfielder,R,Right,R,Right,2-3 | RBI,,3,2,0,0,0,1,0,0,0,0,0,0,4,2,,,,,,,,,,
2026-08-10,822780,,/api/v1.1/game/822780/feed/live,R,2026,2026-08-10,,night,P,N,N,Regular Season,1,4,1,Final,Final,14,Rogers Centre,141,Toronto Blue Jays,TOR,2,True,111,Boston Red Sox,BOS,1,False,663558,Jovani Morán,Jovani,Moran,47,1997-04-24,29,"6' 1""",167,1,Pitcher,L,Left,L,Left,"2.0 IP, 0 ER, K, 0 BB",,,,,,,,,,,,,,,,2.0,0,1,0,1,0,28,0,0,0
2026-08-10,822780,,/api/v1.1/game/822780/feed/live,R,2026,2026-08-10,,night,P,N,N,Regular Season,1,4,1,Final,Final,14,Rogers Centre,141,Toronto Blue Jays,TOR,2,True,111,Boston Red Sox,BOS,1,False,807799,Masataka Yoshida,Masataka,Yoshida,7,1993-07-15,33,"5' 8""",192,10,Designated Hitter,L,Left,R,Right,0-2 | 2 BB,,2,0,0,0,0,0,0,0,2,0,0,0,4,0,,,,,,,,,,
2026-08-10,822780,,/api/v1.1/game/822780/feed/live,R,2026,2026-08-10,,night,P,N,N,Regular Season,1,4,1,Final,Final,14,Rogers Centre,141,Toronto Blue Jays,TOR,2,True,111,Boston Red Sox,BOS,1,False,669062,Erik Miller,Erik,Miller,67,1998-02-13,28,"6' 5""",269,1,Pitcher,L,Left,L,Left,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-10,822780,,/api/v1.1/game/822780/feed/live,R,2026,2026-08-10,,night,P,N,N,Regular Season,1,4,1,Final,Final,14,Rogers Centre,141,Toronto Blue Jays,TOR,2,True,111,Boston Red Sox,BOS,1,False,547973,Aroldis Chapman,Albertin,Chapman,44,1988-02-28,38,"6' 4""",235,1,Pitcher,L,Left,L,Left,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-10,824887,,/api/v1.1/game/824887/feed/live,R,2026,2026-08-10,,night,P,N,N,Regular Season,1,3,1,Final,Final,4705,Truist Park,144,Atlanta Braves,ATL,5,False,121,New York Mets,NYM,8,True,689266,Dylan Dodd,Dylan,Dodd,46,1998-06-06,28,"6' 2""",210,1,Pitcher,L,Left,L,Left,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-10,824887,,/api/v1.1/game/824887/feed/live,R,2026,2026-08-10,,night,P,N,N,Regular Season,1,3,1,Final,Final,4705,Truist Park,144,Atlanta Braves,ATL,5,False,121,New York Mets,NYM,8,True,669276,Dylan Lee,Dylan,Lee,52,1994-08-01,32,"6' 3""",214,1,Pitcher,L,Left,L,Left,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-10,824887,,/api/v1.1/game/824887/feed/live,R,2026,2026-08-10,,night,P,N,N,Regular Season,1,3,1,Final,Final,4705,Truist Park,144,Atlanta Braves,ATL,5,False,121,New York Mets,NYM,8,True,671739,Michael Harris II,Michael,Harris,23,2001-03-07,25,"5' 11""",195,8,Outfielder,L,Left,L,Left,"2-5 | 2B, 2 K, R",,5,2,1,0,0,0,1,2,0,0,0,0,5,3,,,,,,,,,,
2026-08-10,824887,,/api/v1.1/game/824887/feed/live,R,2026,2026-08-10,,night,P,N,N,Regular Season,1,3,1,Final,Final,4705,Truist Park,144,Atlanta Braves,ATL,5,False,121,New York Mets,NYM,8,True,682989,Victor Mederos,Victor,Mederos,58,2001-06-08,25,"6' 2""",222,1,Pitcher,R,Right,R,Right,0-0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,0,1,1,21,0,0,0
2026-08-10,824887,,/api/v1.1/game/824887/feed/live,R,2026,2026-08-10,,night,P,N,N,Regular Season,1,3,1,Final,Final,4705,Truist Park,144,Atlanta Braves,ATL,5,False,121,New York Mets,NYM,8,True,643289,Mauricio Dubón,Mauricio,Dubón,14,1994-07-19,32,"5' 11""",173,7,Outfielder,R,Right,R,Right,1-5 | 2 RBI,,5,1,0,0,0,2,0,0,0,0,0,1,5,1,,,,,,,,,,
2026-08-10,824887,,/api/v1.1/game/824887/feed/live,R,2026,2026-08-10,,night,P,N,N,Regular Season,1,3,1,Final,Final,4705,Truist Park,144,Atlanta Braves,ATL,5,False,121,New York Mets,NYM,8,True,800311,Didier Fuentes,Didier,Fuentes,72,2005-06-17,21,"6' 0""",170,1,Pitcher,R,Right,R,Right,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-10,824887,,/api/v1.1/game/824887/feed/live,R,2026,2026-08-10,,night,P,N,N,Regular Season,1,3,1,Final,Final,4705,Truist Park,144,Atlanta Braves,ATL,5,False,121,New York Mets,NYM,8,True,641816,Tyler Mahle,Tyler,Mahle,54,1994-09-29,31,"6' 3""",212,1,Pitcher,R,Right,R,Right,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-10,824887,,/api/v1.1/game/824887/feed/live,R,2026,2026-08-10,,night,P,N,N,Regular Season,1,3,1,Final,Final,4705,Truist Park,144,Atlanta Braves,ATL,5,False,121,New York Mets,NYM,8,True,686948,Drake Baldwin,Drake,Baldwin,30,2001-03-28,25,"6' 0""",225,2,Catcher,L,Left,R,Right,"2-5 | 2B, K, RBI",,5,2,1,0,0,1,1,1,0,0,0,0,5,3,,,,,,,,,,
2026-08-10,824887,,/api/v1.1/game/824887/feed/live,R,2026,2026-08-10,,night,P,N,N,Regular Season,1,3,1,Final,Final,4705,Truist Park,144,Atlanta Braves,ATL,5,False,121,New York Mets,NYM,8,True,519242,Chris Sale,Christopher,Sale,51,1989-03-30,37,"6' 6""",180,1,Pitcher,L,Left,L,Left,,,,,,,,,,,,,,,,,,,,,,,,,,
