gameDate,gamePk,gameGuid,link,gameType,season,officialDate,description,dayNight,gamedayType,doubleHeader,tiebreaker,seriesDescription,seriesGameNumber,gamesInSeries,gameNumber,status_abstractGameState,status_detailedState,venue_id,venue_name,home_team_id,home_team_name,home_team_abbreviation,home_score,home_isWinner,away_team_id,away_team_name,away_team_abbreviation,away_score,away_isWinner,playerId,fullName,firstName,lastName,primaryNumber,birthDate,currentAge,height,weight,primaryPosition_code,primaryPosition_name,batSide_code,batSide_description,pitchHand_code,pitchHand_description,gameLogSummary,atBats,hits,doubles,triples,homeRuns,rbi,runs,strikeOuts,baseOnBalls,stolenBases,caughtStealing,groundIntoDoublePlay,plateAppearances,totalBases,inningsPitched,earnedRuns,hitsAllowed,homeRunsAllowed,strikeOutsPitching,baseOnBallsPitching,pitchesThrown,wins,losses,saves,note
2026-03-27,823243,abcaf573-e5be-4a60-bb2a-3eee31ced40a,/api/v1.1/game/823243/feed/live,R,2026,2026-03-27,,day,P,N,N,Regular Season,2,3,1,Final,Final,2395,Oracle Park,137,San Francisco Giants,SF,0,False,147,New York Yankees,NYY,3,True,650333,Luis Arraez,Luis,Arraez,1,1997-04-09,29,"5' 10""",186,I,Infield,L,Left,R,Right,0-4,4,0,0,0,0,0,0,0,0,0,0,0,4,0,,,,,,,,,,,
2026-03-27,823243,abcaf573-e5be-4a60-bb2a-3eee31ced40a,/api/v1.1/game/823243/feed/live,R,2026,2026-03-27,,day,P,N,N,Regular Season,2,3,1,Final,Final,2395,Oracle Park,137,San Francisco Giants,SF,0,False,147,New York Yankees,NYY,3,True,691740,Daniel Susac,Daniel,Susac,6,2001-05-14,24,"6' 5""",210,2,Catcher,R,Right,R,Right,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-27,823243,abcaf573-e5be-4a60-bb2a-3eee31ced40a,/api/v1.1/game/823243/feed/live,R,2026,2026-03-27,,day,P,N,N,Regular Season,2,3,1,Final,Final,2395,Oracle Park,137,San Francisco Giants,SF,0,False,147,New York Yankees,NYY,3,True,657424,Matt Gage,Matthew,Gage,93,1993-02-11,33,"6' 4""",261,1,Pitcher,L,Left,L,Left,"1.0 IP, 0 ER, 0 K, BB",,,,,,,,,,,,,,,1.0,0,0,0,0,1,14,0,0,0,
2026-03-27,823243,abcaf573-e5be-4a60-bb2a-3eee31ced40a,/api/v1.1/game/823243/feed/live,R,2026,2026-03-27,,day,P,N,N,Regular Season,2,3,1,Final,Final,2395,Oracle Park,137,San Francisco Giants,SF,0,False,147,New York Yankees,NYY,3,True,621112,Paul Blackburn,Paul,Blackburn,58,1993-12-04,32,"6' 1""",196,1,Pitcher,R,Right,R,Right,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-27,823243,abcaf573-e5be-4a60-bb2a-3eee31ced40a,/api/v1.1/game/823243/feed/live,R,2026,2026-03-27,,day,P,N,N,Regular Season,2,3,1,Final,Final,2395,Oracle Park,137,San Francisco Giants,SF,0,False,147,New York Yankees,NYY,3,True,676609,José Caballero,José,Caballero,72,1996-08-30,29,"5' 9""",190,6,Shortstop,R,Right,R,Right,2-4 | SB,4,2,0,0,0,0,0,0,0,1,0,0,4,2,,,,,,,,,,,
2026-03-27,823243,abcaf573-e5be-4a60-bb2a-3eee31ced40a,/api/v1.1/game/823243/feed/live,R,2026,2026-03-27,,day,P,N,N,Regular Season,2,3,1,Final,Final,2395,Oracle Park,137,San Francisco Giants,SF,0,False,147,New York Yankees,NYY,3,True,685464,Cade Winquest,Cade,Winquest,39,2000-04-30,25,"6' 1""",217,1,Pitcher,R,Right,R,Right,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-27,823243,abcaf573-e5be-4a60-bb2a-3eee31ced40a,/api/v1.1/game/823243/feed/live,R,2026,2026-03-27,,day,P,N,N,Regular Season,2,3,1,Final,Final,2395,Oracle Park,137,San Francisco Giants,SF,0,False,147,New York Yankees,NYY,3,True,642232,Ryan Yarbrough,Ryan,Yarbrough,33,1991-12-31,34,"6' 5""",205,1,Pitcher,R,Right,L,Left,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-27,823243,abcaf573-e5be-4a60-bb2a-3eee31ced40a,/api/v1.1/game/823243/feed/live,R,2026,2026-03-27,,day,P,N,N,Regular Season,2,3,1,Final,Final,2395,Oracle Park,137,San Francisco Giants,SF,0,False,147,New York Yankees,NYY,3,True,642708,Amed Rosario,German,Rosario,14,1995-11-20,30,"6' 1""",227,5,Third Base,R,Right,R,Right,0-2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,,,,,,,,,,,
2026-03-27,823243,abcaf573-e5be-4a60-bb2a-3eee31ced40a,/api/v1.1/game/823243/feed/live,R,2026,2026-03-27,,day,P,N,N,Regular Season,2,3,1,Final,Final,2395,Oracle Park,137,San Francisco Giants,SF,0,False,147,New York Yankees,NYY,3,True,545341,Randal Grichuk,Randal,Grichuk,34,1991-08-13,34,"6' 0""",210,9,Outfielder,R,Right,R,Right,0-2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,,,,,,,,,,,
2026-03-27,823243,abcaf573-e5be-4a60-bb2a-3eee31ced40a,/api/v1.1/game/823243/feed/live,R,2026,2026-03-27,,day,P,N,N,Regular Season,2,3,1,Final,Final,2395,Oracle Park,137,San Francisco Giants,SF,0,False,147,New York Yankees,NYY,3,True,592450,Aaron Judge,Aaron,Judge,99,1992-04-26,33,"6' 7""",282,9,Outfielder,R,Right,R,Right,"1-4 | HR, 2 K, 2 RBI",4,1,0,0,1,2,1,2,0,0,0,0,4,4,,,,,,,,,,,
2026-03-27,823243,abcaf573-e5be-4a60-bb2a-3eee31ced40a,/api/v1.1/game/823243/feed/live,R,2026,2026-03-27,,day,P,N,N,Regular Season,2,3,1,Final,Final,2395,Oracle Park,137,San Francisco Giants,SF,0,False,147,New York Yankees,NYY,3,True,641857,Ryan McMahon,Ryan,McMahon,19,1994-12-14,31,"6' 2""",211,5,Third Base,L,Left,R,Right,"0-1 | BB, K",1,0,0,0,0,0,0,1,1,0,0,0,2,0,,,,,,,,,,,
2026-03-27,823243,abcaf573-e5be-4a60-bb2a-3eee31ced40a,/api/v1.1/game/823243/feed/live,R,2026,2026-03-27,,day,P,N,N,Regular Season,2,3,1,Final,Final,2395,Oracle Park,137,San Francisco Giants,SF,0,False,147,New York Yankees,NYY,3,True,677960,Ryan Weathers,Ryan,Weathers,40,1999-12-17,26,"6' 1""",230,1,Pitcher,R,Right,L,Left,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-27,823243,abcaf573-e5be-4a60-bb2a-3eee31ced40a,/api/v1.1/game/823243/feed/live,R,2026,2026-03-27,,day,P,N,N,Regular Season,2,3,1,Final,Final,2395,Oracle Park,137,San Francisco Giants,SF,0,False,147,New York Yankees,NYY,3,True,657612,Tim Hill,Timothy,Hill,41,1990-02-10,36,"6' 4""",210,1,Pitcher,R,Right,L,Left,"1.0 IP, 0 ER, 2 K, 0 BB",,,,,,,,,,,,,,,1.0,0,0,0,2,0,12,0,0,0,"(H, 1)"
2026-03-27,823243,abcaf573-e5be-4a60-bb2a-3eee31ced40a,/api/v1.1/game/823243/feed/live,R,2026,2026-03-27,,day,P,N,N,Regular Season,2,3,1,Final,Final,2395,Oracle Park,137,San Francisco Giants,SF,0,False,147,New York Yankees,NYY,3,True,502671,Paul Goldschmidt,Paul,Goldschmidt,48,1987-09-10,38,"6' 2""",225,3,First Base,R,Right,R,Right,"1-5 | 2B, R",5,1,1,0,0,0,1,0,0,0,0,0,5,2,,,,,,,,,,,
2026-03-27,823243,abcaf573-e5be-4a60-bb2a-3eee31ced40a,/api/v1.1/game/823243/feed/live,R,2026,2026-03-27,,day,P,N,N,Regular Season,2,3,1,Final,Final,2395,Oracle Park,137,San Francisco Giants,SF,0,False,147,New York Yankees,NYY,3,True,669224,Austin Wells,Austin,Wells,28,1999-07-12,26,"6' 1""",220,2,Catcher,L,Left,R,Right,0-4 | K,4,0,0,0,0,0,0,1,0,0,0,1,4,0,,,,,,,,,,,
2026-03-27,823243,abcaf573-e5be-4a60-bb2a-3eee31ced40a,/api/v1.1/game/823243/feed/live,R,2026,2026-03-27,,day,P,N,N,Regular Season,2,3,1,Final,Final,2395,Oracle Park,137,San Francisco Giants,SF,0,False,147,New York Yankees,NYY,3,True,700250,Ben Rice,Benjamin,Rice,22,1999-02-22,27,"6' 2""",228,3,First Base,L,Left,R,Right,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-27,823243,abcaf573-e5be-4a60-bb2a-3eee31ced40a,/api/v1.1/game/823243/feed/live,R,2026,2026-03-27,,day,P,N,N,Regular Season,2,3,1,Final,Final,2395,Oracle Park,137,San Francisco Giants,SF,0,False,147,New York Yankees,NYY,3,True,687396,Brent Headrick,Brent,Headrick,47,1997-12-17,28,"6' 6""",235,1,Pitcher,L,Left,L,Left,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-27,823243,abcaf573-e5be-4a60-bb2a-3eee31ced40a,/api/v1.1/game/823243/feed/live,R,2026,2026-03-27,,day,P,N,N,Regular Season,2,3,1,Final,Final,2395,Oracle Park,137,San Francisco Giants,SF,0,False,147,New York Yankees,NYY,3,True,701542,Will Warren,William,Warren,29,1999-06-16,26,"6' 2""",200,1,Pitcher,R,Right,R,Right,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-27,823243,abcaf573-e5be-4a60-bb2a-3eee31ced40a,/api/v1.1/game/823243/feed/live,R,2026,2026-03-27,,day,P,N,N,Regular Season,2,3,1,Final,Final,2395,Oracle Park,137,San Francisco Giants,SF,0,False,147,New York Yankees,NYY,3,True,518585,Fernando Cruz,Fernando,Cruz,63,1990-03-28,36,"6' 2""",237,1,Pitcher,R,Right,R,Right,"0.2 IP, 0 ER, 0 K, BB",,,,,,,,,,,,,,,0.2,0,0,0,0,1,10,0,0,0,"(H, 1)"
2026-03-27,823243,abcaf573-e5be-4a60-bb2a-3eee31ced40a,/api/v1.1/game/823243/feed/live,R,2026,2026-03-27,,day,P,N,N,Regular Season,2,3,1,Final,Final,2395,Oracle Park,137,San Francisco Giants,SF,0,False,147,New York Yankees,NYY,3,True,641555,J.C. Escarra,Juan,Escarra,25,1995-04-24,30,"6' 2""",220,2,Catcher,L,Left,R,Right,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-27,823243,abcaf573-e5be-4a60-bb2a-3eee31ced40a,/api/v1.1/game/823243/feed/live,R,2026,2026-03-27,,day,P,N,N,Regular Season,2,3,1,Final,Final,2395,Oracle Park,137,San Francisco Giants,SF,0,False,147,New York Yankees,NYY,3,True,641355,Cody Bellinger,Cody,Bellinger,35,1995-07-13,30,"6' 3""",204,7,Outfielder,L,Left,L,Left,1-3 | BB,3,1,0,0,0,0,0,0,1,0,0,0,4,1,,,,,,,,,,,
2026-03-27,823243,abcaf573-e5be-4a60-bb2a-3eee31ced40a,/api/v1.1/game/823243/feed/live,R,2026,2026-03-27,,day,P,N,N,Regular Season,2,3,1,Final,Final,2395,Oracle Park,137,San Francisco Giants,SF,0,False,147,New York Yankees,NYY,3,True,519317,Giancarlo Stanton,Giancarlo,Stanton,27,1989-11-08,36,"6' 5""",245,10,Designated Hitter,R,Right,R,Right,"2-4 | HR, K, RBI",4,2,0,0,1,1,1,1,0,0,0,0,4,5,,,,,,,,,,,
2026-03-27,823243,abcaf573-e5be-4a60-bb2a-3eee31ced40a,/api/v1.1/game/823243/feed/live,R,2026,2026-03-27,,day,P,N,N,Regular Season,2,3,1,Final,Final,2395,Oracle Park,137,San Francisco Giants,SF,0,False,147,New York Yankees,NYY,3,True,665862,Jazz Chisholm Jr.,Jasrado,Chisholm,13,1998-02-01,28,"5' 11""",184,4,Second Base,L,Left,R,Right,1-4 | 2 K,4,1,0,0,0,0,0,2,0,0,0,0,4,1,,,,,,,,,,,
2026-03-27,823243,abcaf573-e5be-4a60-bb2a-3eee31ced40a,/api/v1.1/game/823243/feed/live,R,2026,2026-03-27,,day,P,N,N,Regular Season,2,3,1,Final,Final,2395,Oracle Park,137,San Francisco Giants,SF,0,False,147,New York Yankees,NYY,3,True,608331,Max Fried,Max,Fried,54,1994-01-18,32,"6' 4""",190,1,Pitcher,L,Left,L,Left,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-27,823243,abcaf573-e5be-4a60-bb2a-3eee31ced40a,/api/v1.1/game/823243/feed/live,R,2026,2026-03-27,,day,P,N,N,Regular Season,2,3,1,Final,Final,2395,Oracle Park,137,San Francisco Giants,SF,0,False,147,New York Yankees,NYY,3,True,656234,Jake Bird,Jacob,Bird,59,1995-12-04,30,"6' 3""",215,1,Pitcher,R,Right,R,Right,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-27,823243,abcaf573-e5be-4a60-bb2a-3eee31ced40a,/api/v1.1/game/823243/feed/live,R,2026,2026-03-27,,day,P,N,N,Regular Season,2,3,1,Final,Final,2395,Oracle Park,137,San Francisco Giants,SF,0,False,147,New York Yankees,NYY,3,True,666808,Camilo Doval,Camilo,Doval,75,1997-07-04,28,"6' 2""",205,1,Pitcher,R,Right,R,Right,"1.0 IP, 0 ER, 3 K, 0 BB",,,,,,,,,,,,,,,1.0,0,0,0,3,0,12,0,0,0,"(H, 1)"
2026-03-27,823243,abcaf573-e5be-4a60-bb2a-3eee31ced40a,/api/v1.1/game/823243/feed/live,R,2026,2026-03-27,,day,P,N,N,Regular Season,2,3,1,Final,Final,2395,Oracle Park,137,San Francisco Giants,SF,0,False,147,New York Yankees,NYY,3,True,663757,Trent Grisham,Trenton,Grisham,12,1996-11-01,29,"5' 10""",221,8,Outfielder,L,Left,L,Left,0-1 | BB,1,0,0,0,0,0,0,0,1,0,0,0,2,0,,,,,,,,,,,
2026-03-27,823243,abcaf573-e5be-4a60-bb2a-3eee31ced40a,/api/v1.1/game/823243/feed/live,R,2026,2026-03-27,,day,P,N,N,Regular Season,2,3,1,Final,Final,2395,Oracle Park,137,San Francisco Giants,SF,0,False,147,New York Yankees,NYY,3,True,670280,David Bednar,David,Bednar,53,1994-10-10,31,"6' 1""",250,1,Pitcher,L,Left,R,Right,"1.0 IP, 0 ER, 0 K, BB",,,,,,,,,,,,,,,1.0,0,0,0,0,1,19,0,0,1,"(S, 1)"
2026-03-27,823243,abcaf573-e5be-4a60-bb2a-3eee31ced40a,/api/v1.1/game/823243/feed/live,R,2026,2026-03-27,,day,P,N,N,Regular Season,2,3,1,Final,Final,2395,Oracle Park,137,San Francisco Giants,SF,0,False,147,New York Yankees,NYY,3,True,693645,Cam Schlittler,Cameron,Schlittler,31,2001-02-05,25,"6' 6""",215,1,Pitcher,R,Right,R,Right,"5.1 IP, 0 ER, 8 K, 0 BB",,,,,,,,,,,,,,,5.1,0,1,0,8,0,68,1,0,0,"(W, 1-0)"
2026-03-27,822839,2cd55b87-066d-4a9c-9f42-ed495c94c773,/api/v1.1/game/822839/feed/live,R,2026,2026-03-27,Blue Jays Home Opener,night,P,N,N,Regular Season,1,3,1,Final,Final,14,Rogers Centre,141,Toronto Blue Jays,TOR,3,True,133,Athletics,ATH,2,False,693686,Spencer Miles,Spencer,Miles,62,2000-07-26,25,"6' 3""",180,1,Pitcher,L,Left,R,Right,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-27,822839,2cd55b87-066d-4a9c-9f42-ed495c94c773,/api/v1.1/game/822839/feed/live,R,2026,2026-03-27,Blue Jays Home Opener,night,P,N,N,Regular Season,1,3,1,Final,Final,14,Rogers Centre,141,Toronto Blue Jays,TOR,3,True,133,Athletics,ATH,2,False,667297,Tommy Nance,Thomas,Nance,45,1991-03-19,35,"6' 6""",235,1,Pitcher,R,Right,R,Right,,,,,,,,,,,,,,,,,,,,,,,,,,
